Country_Code,Year,Population_Change,Inflation_Diff,Military_Diff,Export_Diff,Life_Diff,GDP_Diff
CHN,1979,0,,,0.006068892102761694,0.00789589565270199,0.19218809557245176
CHN,1980,0,,,0.007487687842350203,0.00703556954969331,0.07217819060920672
CHN,1981,1,,,0.0153596584813855,0.00622344563461219,0.0246770843687385
CHN,1982,1,,,0.03572051377701871,0.0054564377044303836,0.04709342101232483
CHN,1983,0,,,-0.015018288347413908,0.004761411862126197,0.12480862060558784
CHN,1984,0,,,8.89208947190967e-05,0.004150171452118379,0.12683853012956958
CHN,1985,1,,,-0.011898908952374693,0.0035467749263531356,0.19058115692814304
CHN,1986,1,,,0.003753761599430694,0.0029208593168110752,-0.028207878819211052
CHN,1987,1,,,0.0376995663191378,0.002300758667889813,-0.09238324500096418
CHN,1988,1,0.11577982414219261,,0.019001863001972985,0.0017869855152472525,0.14426701541910747
CHN,1989,0,-0.005661795827104993,,-0.02537991434874698,0.0014502421904458718,0.11337777009418804
CHN,1990,0,-0.15193348241412452,6.914800201520202e-05,0.017703807855289994,0.0013178092507313277,0.03764003588599296
CHN,1991,0,0.005043955314521401,-0.0014277270397420015,0.008731679752133986,0.0014028490852557862,0.0623929634371414
CHN,1992,0,0.0279729568804421,0.001382986559812803,0.011703415305050008,0.0016319574824528171,0.11357868185813813
CHN,1993,0,0.08256097295411598,-0.005214751934938103,0.010440748749601991,0.0020330185278638613,0.04172952056142187
CHN,1994,0,0.09646911088675802,-0.002345872753357899,0.018344540191408992,0.002503741222516398,0.26891311826699726
CHN,1995,0,-0.074657645592444,-7.24571178946018e-05,-0.005857304913268968,0.0030859767475241995,0.3016400124041998
CHN,1996,0,-0.0847806487615266,-0.00033507216905729817,-0.00027722525412302024,0.0036488516849109143,0.17588911820602604
CHN,1997,0,-0.0552669523362018,-0.0002007599716422996,0.015698689070634014,0.004106073567151425,0.11329359175777176
CHN,1998,0,-0.03559651066868165,0.00022430018060099963,-0.011508428776042023,0.004387459533140126,0.07012866003053242
CHN,1999,0,-0.00628286671215345,0.0021638522322025983,-0.001796254239017997,0.004608620665281338,0.06312679779211683
CHN,2000,0,0.01749283909629249,-0.0004112219643046984,0.02730748658505902,0.004700054880880433,0.10726691042047531
CHN,2001,0,0.0037131438225550804,0.0014584227328462013,-0.005812990722715017,0.004692073896662263,0.1057085070376027
CHN,2002,0,-0.01451096511470383,0.0007350007103033018,0.02332599929402801,0.004586516478001457,0.09791697775123187
CHN,2003,0,0.01859574389646636,-0.0006627978776579009,0.04336010860618,0.00444068219980287,0.1290265546904219
CHN,2004,0,0.0269703394378523,-0.0005564129803938035,0.040805810483665994,0.0042552603583811965,0.17771594119099676
CHN,2005,0,-0.020482233544058502,-0.0007442253638460967,0.02768519983112805,0.0040721429652355035,0.16908481857467983
CHN,2006,0,-0.0012698308211711966,1.3064000011598492e-05,0.022051679863600904,0.003918613413715244,0.20392218620541835
CHN,2007,0,0.0316733667922969,-0.0011483598098711995,-0.006002270236374896,0.0038487259625226145,0.2900335376599217
CHN,2008,0,0.011084836966226398,-0.00027478498230400217,-0.02832084511407601,0.0038339700624039352,0.2940478940045179
CHN,2009,0,-0.06653416621343902,0.0017379879094507021,-0.07852858078384303,0.0038464143021603725,0.11043878188454848
CHN,2010,0,0.039034900036249424,-0.0014665800148545016,0.024354767814812966,0.003912626991729562,0.193163063292628
CHN,2011,1,0.0237857416988293,-0.0007389909753694988,-0.006171433752445943,0.004018331115859475,0.24056210120975963
CHN,2012,1,-0.0293437459611948,0.00027792110737069955,-0.010756671206209045,0.0040825614392034915,0.12987221081904265
CHN,2013,0,1.5256910257100548e-05,9.486932316310134e-05,-0.008932677876425987,0.004105954967805525,0.12167745126420648
CHN,2014,0,-0.006994083895959402,0.0002583397210365983,-0.010891935294734978,0.004089165040294329,0.09459260366065814
CHN,2015,0,-0.004846178185286602,0.00022028699666610044,-0.02155981024538703,0.003953509896997165,0.05592943669635453
CHN,2016,0,0.005629780125628602,0.0001997795197699985,-0.017696998292365984,0.0037140448846275653,0.01552216677515017
CHN,2017,1,-0.004068658212050703,-0.00024240649148689689,0.0010789693457189942,0.003411625770896265,0.09588455752094216
CHN,2018,0,0.004816543989414404,-6.921386959320153e-05,-0.005801734518061985,0.0030600235386424313,0.1287041850792825
CHN,2019,0,0.008244437639264895,-0.00011705820715119872,-0.007021111781612993,0.0027117229870672332,0.027715404323919834
CHN,2020,0,-0.004798122690044697,0.0002196791028451009,0.0008691889142779796,0.002405346369877215,0.031008620508546914
CHN,2021,0,-0.01438406759032949,,,,
CHN,Unnamed: 66,0,,,,,
CIV,1960,0,,,,,
CIV,1961,1,,,0.010529723250473022,0.02363208200581801,0.13189602314010251
CIV,1962,1,-0.1295774104810429,,-0.00899894848402305,0.022518133593157907,0.043734567274890335
CIV,1963,1,0.02284715211665481,-0.0027654556415103396,-0.004571728678490983,0.02125463208046585,0.17939796936158325
CIV,1964,0,-0.00325273787716505,0.0014494103473629404,0.01950578354698901,0.020086566622605773,0.2102579879694475
CIV,1965,0,0.01992983603586424,0.0017576958677478997,0.00937381247893998,0.0192337008994361,-0.0014026289475743692
CIV,1966,0,0.0158014185772659,-0.0005613360769240999,-0.0041642059789619434,0.01889567493456301,0.11343218819985434
CIV,1967,0,-0.0189946603056214,0.000490927955057301,-0.0018327135412510298,0.018936706383186896,0.05743548846863389
CIV,1968,1,0.030586028351842397,-0.0015216864103679024,0.04476152761830099,0.01925708934617143,0.18316941627640837
CIV,1969,1,-0.0090022624644557,-0.00011693547035899858,-0.03938074523818402,0.019482202172018237,0.062499089290502186
CIV,1970,1,0.0375496200087401,0.00032210972774010006,-0.009924720518745989,0.01957204917275157,0.06913881864106886
CIV,1971,1,-0.08648935979382971,0.0031933351490794,-0.03559332814893096,0.019400312762051675,0.08838665438474136
CIV,1972,1,0.00754059135159616,0.0019529275652362989,0.013021281136014973,0.018786544832032792,0.1674563508292486
CIV,1973,1,0.10792672970939017,-0.005652911080002199,0.022417700074877034,0.01780726256983245,0.3563428253456822
CIV,1974,1,0.06256401777241899,0.0020930553809576993,0.09942996746257299,0.016680960548885126,0.22393793281693375
CIV,1975,0,-0.059151644800534,-0.0016121797548385008,-0.08968305016068906,0.015373908642287715,0.26828877383288785
CIV,1976,0,0.006324162499452002,-0.0005954408562036991,0.05012887707503999,0.014081874260078564,0.19728973912761916
CIV,1977,0,0.15345221292191,-0.0032411750043279987,0.008845715813776023,0.012923707117255434,0.343842917821658
CIV,1978,0,-0.141788746545548,0.0030332448984428002,-0.061048387692434036,0.01182869621481708,0.26104378708550624
CIV,1979,0,0.030993697190323993,0.00025679202697150016,-0.01917880707295294,0.010751184029096139,0.1572567615494147
CIV,1980,0,-0.016413752738386994,0.0004051440679835993,0.003983069683191953,0.00974712825480939,0.11294835707464945
CIV,1981,0,-0.05901770466698711,-0.0007325066317879006,0.0017337415923160404,0.008869830827067604,-0.17129449986932788
CIV,1982,0,-0.01216084936666309,0.0005113165777927992,0.012482251946894007,0.008054342552159088,-0.10263499975626222
CIV,1983,0,-0.019426974630001904,-0.0002712108064388003,0.005366312289846964,0.007200616095494938,-0.09632797335368692
CIV,1984,0,-0.013556673298025804,-0.0008945620548425001,0.08352067782772205,0.0063271781932179305,0.0005050018079950647
CIV,1985,0,-0.024209578321124796,-0.0002862091584557389,0.01462985284616497,0.005261658277139203,0.01987993807708688
CIV,1986,0,0.07819151459658939,0.0005655916681079412,-0.07279004572738201,0.004100374135520335,0.31251956094618527
CIV,1987,0,-0.0273964846579947,0.0016357008276852002,-0.06065918210631699,0.002766329814260615,0.10147633952203705
CIV,1988,0,-0.00012620093300509672,0.0003204185899558006,-0.029418617047210993,0.0013324325338737175,0.01660616873532761
CIV,1989,0,-0.0588116793416137,0.0008123404609369986,0.01545207144529398,-0.0001311917836459564,-0.04853745219950245
CIV,1990,0,-0.01855397936181817,3.060726257859969e-05,-0.003434609679273004,-0.001799437675726434,0.10642572441402032
CIV,1991,0,0.024892281969127468,0.00041420946989919986,-0.016781483257479968,-0.003605362977428972,-0.02808682864199752
CIV,1992,0,0.025480353300649405,0.00032597547991249955,0.01897760583090402,-0.005333383589008922,0.06293393260634539
CIV,1993,0,-0.020666692889321506,0.000210981535832001,-0.024670340533685997,-0.006745106955417857,-0.009612850599390876
CIV,1994,0,0.23916857454948562,-0.0033181801057103003,0.11084948989864496,-0.007820994601606235,-0.24735302508333123
CIV,1995,0,-0.11786502909521601,,0.012318977996325031,-0.00853632745659727,0.32315761395261666
CIV,1996,0,-0.1181426239331899,,-0.13704490751868398,-0.008920087649556874,0.6428102419442621
CIV,1997,0,0.015400266414575297,-0.00048067000508763766,0.0010714213090909919,-0.008843843550059738,-0.0013057670884567552
CIV,1998,0,0.005906142618206801,,-0.009774972935448045,-0.008192352488303634,0.08710856195203198
CIV,1999,0,-0.03909071789197701,,0.015530478845409978,-0.006986186855618803,-0.03815874994024182
CIV,2000,0,0.01828399361423911,,-0.009474430707630987,-0.005131185985448261,-0.12153357097394202
CIV,2001,0,0.018307539726925993,,-0.00320243934366099,-0.002820590309257631,0.014055379893398001
CIV,2002,0,-0.012842642884982294,,0.03891346809437701,-0.0004040812203252031,0.0739921126602372
CIV,2003,0,0.0021954261816781,,-0.02620148031534303,0.001960586154623467,0.17709666898226906
CIV,2004,0,-0.018388191137347097,0.0012346672842060008,0.014002754613906043,0.00435729847494537,0.10628871746126922
CIV,2005,1,0.024278420428573998,-0.0005253760786209996,0.017376913569823016,0.006668273479553344,0.022387366612999893
CIV,2006,1,-0.0141863891289567,0.00039414453326859847,0.00961950008949497,0.008798882681564368,0.05177442078448902
CIV,2007,1,-0.005751851924731401,0.0008881583367828013,-0.02349977509123502,0.010482387611004507,0.13759821728784805
CIV,2008,1,0.0441652139802981,-0.0006790875758219996,0.00522716346936003,0.011567595075453685,0.18491426886005802
CIV,2009,1,-0.052890231142144604,0.002073837139812601,0.04399072233652701,0.012209279826632002,-0.005617323540037522
CIV,2010,1,0.0020695154404345995,-0.001722734064469501,-0.019131667143009012,0.012444325502265041,0.030970464261107278
CIV,2011,1,0.0368597782916982,-0.0016593800457225007,0.017818017622780014,0.012385771467411821,0.0503031878459943
CIV,2012,1,-0.0360792275136867,0.0012938902696642985,-0.002988859537592037,0.01214099216710185,-0.010666874973015217
CIV,2013,1,0.012766591733734501,-0.0014602982129833,-0.058220877411927,0.011700539883178873,0.1778931635381762
CIV,2014,1,-0.0213248829576326,0.0010058179911722007,-0.010034438933027967,0.01096419334863219,0.14225297533304326
CIV,2015,1,0.008028174710485999,0.0024347697716192006,-0.00801350825140501,0.010034589608705069,-0.062002130848263115
CIV,2016,1,-0.005283210903014879,-0.00011982353717850114,-0.027605404272384004,0.008953892802996632,0.04691942759343992
CIV,2017,1,-0.00037297392208608064,-0.0037786377898285997,0.003250543634941011,0.007955168207612218,0.0755547167852062
CIV,2018,1,-0.0032647203392398,0.0008383555376122002,-0.02279439187931001,0.007103144676149142,0.12451128112775223
CIV,2019,0,-0.01466272471322684,-0.0018595471818591992,0.011355948727354986,0.0062867890355613465,0.009100933165444802
CIV,2020,0,0.0353187000816031,0.0010075924894349993,-0.022247223950804973,0.005555267120087137,0.04798739547508579
CIV,2021,0,0.0166694532871029,,,,
CIV,Unnamed: 66,0,,,,,
CMR,1960,0,,,,,
CMR,1961,1,,,,0.011248055522316669,0.0627990253127928
CMR,1962,1,,,,0.011028280676842916,0.06352869803744743
CMR,1963,1,,,,0.010790945904824545,0.03467490784022731
CMR,1964,1,,,,0.010583113334259764,0.08120248335641245
CMR,1965,1,,,,0.01044936868397528,0.04819834702551806
CMR,1966,1,,,-0.027646575817031976,0.01043202177117597,0.04548586198655569
CMR,1967,1,,,-0.003694622007507975,0.010548759959600362,0.09994298713657246
CMR,1968,1,,,0.014982790321446976,0.01074958356468625,0.11751621208955654
CMR,1969,1,,,0.012598769271602972,0.010964864092816828,0.05196008857241452
CMR,1970,1,0.06959676995791511,,0.028265030594718993,0.011193705442531732,0.04603671302110102
CMR,1971,1,-0.018440561904188607,-0.00029457470633940247,-0.03191773900712197,0.011392214603529238,0.0744638439614902
CMR,1972,1,0.04078889077697659,-0.0007981566701795,-0.026262881997281967,0.011476420207000793,0.21125567552341562
CMR,1973,1,0.022918300045877915,-2.1805771726099432e-05,0.0030185634505139614,0.011388229361460667,0.26907432964967404
CMR,1974,1,0.06848184791946599,-0.0006873343460746979,0.04744363887096198,0.011218448114677537,0.13464970204248372
CMR,1975,1,-0.03679604087204397,0.00035653210430609816,-0.027531306738927952,0.010888546481766737,0.32428718870748163
CMR,1976,1,-0.036226788414289515,0.0003473108208956015,-0.00042362269272999686,0.010446092876740254,0.01436892580289606
CMR,1977,1,0.047676585944581504,-0.0004647490760751015,0.02417355998616799,0.009935839417526404,0.1713452401980311
CMR,1978,1,-0.02235256813976702,-0.0005073286765400996,-0.014047550579591006,0.00934021070240787,0.37358276733099705
CMR,1979,1,-0.05882441525151588,-9.753491495859828e-05,-0.025766510057037006,0.008701314076003275,0.2693957508115563
CMR,1980,1,0.029711434574015996,-0.0009954602245957015,0.06806201387697697,0.008098116307728498,0.12765042760173184
CMR,1981,1,0.011757457235716903,0.0026309788299665026,-0.06017694845900995,0.007683799988357887,-0.009533224558497144
CMR,1982,1,0.02529519861070001,0.0017160353680687988,0.113472845195972,0.00729786455625514,4.803327838098781e-05
CMR,1983,1,0.03374206549008299,-0.0009983506192503024,-0.02816734584641606,0.006843554060253831,0.03916739564500027
CMR,1984,1,-0.052579043197850006,-0.001504649915458501,0.030809909223715015,0.00620846781849238,0.06429751035311071
CMR,1985,1,-0.028649477463777495,-0.004003833633789998,-0.0002982314007529685,0.0052078419533181375,0.16861089748787772
CMR,1986,1,-0.0073834935688062014,-0.0012201227066982005,-0.10167400457600201,0.003810560696788201,0.3876325654815389
CMR,1987,1,0.053704748576656705,0.00032202038912360065,-0.06587114168650601,0.002150497419403097,0.10058162508506108
CMR,1988,0,-0.11458167236988911,0.0003477065783304995,-0.006612815628940977,0.0003731969920321987,-0.06234647431858498
CMR,1989,0,-0.0334785850321749,0.0004889299954038001,0.04674061768775298,-0.0013989666299826231,-0.09999069697947904
CMR,1990,0,0.027649071793414602,0.0014087745811196001,-0.005241222382971977,-0.003250149432157845,0.11822094005760597
CMR,1991,0,-0.010393299533356971,0.0003998508652392988,-0.0018403393872820362,-0.005134740077208488,-0.03851476722498315
CMR,1992,0,-0.000761063763721133,0.00018053914631489983,0.005481417874791006,-0.006592827004219481,0.019559031966476015
CMR,1993,0,-0.031904995232869396,-0.0020648106322473,-0.04156305011928299,-0.007489855512154309,0.34046675002492743
CMR,1994,0,0.38301016415105094,-0.00015784458721659726,0.050903032764817,-0.007775633800126136,-0.44984867231363257
CMR,1995,0,-0.26024771126731333,-0.0005869525337092018,0.001374674534974002,-0.007355206407886561,0.22042557826916243
CMR,1996,0,-0.05145626991717069,-0.00026806955136299965,0.026440040062019027,-0.006129495286495756,0.02105579741251251
CMR,1997,0,0.008621750911057297,0.0007640386272435989,0.023881633586670975,-0.00446933916234038,-0.027410690887451405
CMR,1998,0,-0.016154869647346595,0.0009526769176050002,-0.04671470327836999,-0.002430943558979881,0.047146631555307295
CMR,1999,0,-0.012990068471489799,0.00047342952739070146,-0.02550584436700301,-0.00013756509776940984,0.023692640301749446
CMR,2000,1,-0.006445548769587403,-0.0011910352588229995,0.054282121647759,0.0022603089744093197,-0.08639662340193255
CMR,2001,1,0.0319258232905008,-0.00034388829967570145,0.004044045173376004,0.004490812464455818,0.036616041267562016
CMR,2002,1,-0.0158534985753076,0.0004814672127680022,-0.022750588831410012,0.0061301784389520275,0.1336347782822649
CMR,2003,1,-0.0221125904390635,0.0004530024156672984,-0.035492469073097,0.007218255200248436,0.28613931549827876
CMR,2004,1,-0.003895161773067171,0.00017796834271699945,0.011106622466185018,0.007956384372350911,0.17882548920932728
CMR,2005,1,0.01779892121692257,-0.0015838306705277978,0.016978826935541008,0.008390512413753548,0.036312957697816506
CMR,2006,1,0.031040386584348195,0.0008415668532589984,0.019336376607775985,0.008623957543593797,0.07179261131733883
CMR,2007,1,-0.041961759145445685,-7.710326567499787e-06,0.027995477442307015,0.008756929437188754,0.14431674719272403
CMR,2008,1,0.04416404030624889,-0.00014267285847540008,0.0002972366626819989,0.00879268269965161,0.1582603422682689
CMR,2009,1,-0.0229418779687503,7.001010258949995e-05,-0.074259501852796,0.008752977674367113,0.007859497264076643
CMR,2010,0,-0.0176823801697656,0.0003491649705098989,0.027864750127277987,0.008677027843374097,-0.015231890785860847
CMR,2011,0,0.0166431900062753,-0.0016982151914139987,0.018607963257778026,0.00871127565742924,0.11354766914631909
CMR,2012,0,-0.0019716538761109965,0.0003341145581798981,-0.0035296277979769974,0.008851945808819428,-0.015534882151926999
CMR,2013,0,-0.006834472356905104,-3.4319605274899315e-05,-0.0023761517529790055,0.00897044923581758,0.11850607171576599
CMR,2014,0,-0.002249560582501295,-0.0006532564327331007,-0.00029133135011299993,0.008961397058823595,0.07880322043575227
CMR,2015,0,0.008518519906229698,-4.655675327549895e-05,-0.026208259037385023,0.008759175236059846,-0.11477632146330508
CMR,2016,0,-0.018242425143626957,0.0004310314087017011,-0.020391708734564,0.00833579355017977,0.0498010986875661
CMR,2017,0,-0.0021906673590858412,-0.00013742954834260017,-0.005988801729626986,0.007715757022544567,0.06755158858219135
CMR,2018,0,0.0043162592973051,-0.0006219817227489013,0.003851548860158982,0.007007229409854432,0.10735303517055028
CMR,2019,0,0.0137850268904593,-0.0002483613699207996,0.011138372783005002,0.006296566589161889,-0.007576498507124274
CMR,2020,0,-0.00015193318804910053,-0.0007631616089289004,-0.04815021620285001,0.005633137691425372,0.028571829312032948
CMR,2021,0,-0.0016575119678611007,,,,
CMR,Unnamed: 66,0,,,,,
COD,1960,0,,,,,
COD,1961,1,,,,0.00520706603727672,-0.08116238815660104
COD,1962,1,,,,0.005252711076684902,0.22453884432674753
COD,1963,1,,,,0.005441980302920868,0.6437688881154384
COD,1964,1,,,,0.00574781463297791,-0.5362209674406639
COD,1965,1,-0.38148045255417445,,,0.006238837956899612,0.40337958799094675
COD,1966,1,0.18507081526743252,,,0.006910097735286502,0.12086306394098512
COD,1967,1,0.211464236237178,,,0.007497238477990109,-0.2534045712408096
COD,1968,1,0.16395147837942003,,,0.0079313240645702,0.15535086350622862
COD,1969,0,-0.47145476975550793,-4.258620689655003e-09,,0.008216071097944866,0.28714001202920203
COD,1970,0,0.018490883102617706,1.34371523915461e-07,,0.008080251589651644,-0.030750533473858255
COD,1971,0,-0.022479342195197198,-6.589861751151995e-08,,0.00756005920528291,0.14701348328791486
COD,1972,0,0.1002686556482994,-8.315018315018305e-08,,0.006734919881574042,0.10347921681337402
COD,1973,0,-0.0016145326697570017,-5.358451072736798e-08,,0.005814345044337088,0.2747984394662515
COD,1974,1,0.138265189221751,1.7768707482993196e-07,,0.0049549147397554005,0.21939875242126394
COD,1975,1,-0.008113108507675992,-7.354166666666704e-08,,0.004353040465508773,0.06672769105935794
COD,1976,1,0.5172798888018709,-1.1733552631578896e-07,,0.004157268586086227,-0.05751101032690653
COD,1977,1,-0.11438250876414191,1.3452950558213041e-08,,0.004382294648755947,0.27940283833743895
COD,1978,0,-0.20178670587479602,-2.192001987083901e-08,,0.004911311363985149,0.24530776410344202
COD,1979,0,0.5228222279997679,-3.0025107074288016e-08,,0.005520040145746474,-0.01978751854990546
COD,1980,0,-0.5442535358116619,,,0.006010502104760729,-0.04469577042982986
COD,1981,0,-0.11217641955901397,,,0.006211849966568206,-0.12901117130635464
COD,1982,0,0.012914326996619985,,,0.0061306295684979695,0.0888389082619796
COD,1983,0,0.3982700009217451,,,0.005773696657221494,-0.19374591023354637
COD,1984,1,-0.24299686308945112,,,0.005359261142179328,-0.2860966354927055
COD,1985,1,-0.2840622683598589,,,0.005141063188723427,-0.08433563447189674
COD,1986,1,0.205792154786651,,,0.005240540823812978,0.12513123271819127
COD,1987,1,0.34270360110803305,,,0.00554686685434258,-0.05357900216243783
COD,1988,1,-0.07578628844653001,,,0.0058273366375647395,0.15658224331477966
COD,1989,1,0.32973498162109693,,,0.005876046348604058,0.018119553385705256
COD,1990,1,-0.22769824614255996,,,0.005247299485518608,0.036345244122824694
COD,1991,1,20.73141422299406,,,0.0037110290969148974,0.03039079600012773
COD,1992,1,19.7473302950217,,,0.0017470797359064871,-0.14601654740903358
COD,1993,0,-21.4226509471082,,,-0.0001825150574922274,0.3013230759213117
COD,1994,0,217.8622701219684,,,-0.001663218530688404,-0.45447459271811297
COD,1995,0,-232.31222890862574,,0.05856993895360596,-0.0022145469321414035,-0.03312974053387063
COD,1996,0,-0.49467033003613015,,0.015204747752268044,-0.001445704628290967,0.022133093910711166
COD,1997,0,-2.93925142818951,-0.0013594996723571996,-0.11252762850929601,0.0005301794453507203,0.05527367124958826
COD,1998,0,-1.693679004927978,-0.00982396962400384,0.11040088052695804,0.003403578852973377,0.020465303999516182
COD,1999,1,2.557461689904218,0.0072969650237402406,-0.061544183677572056,0.006580951800621682,-0.24204083852398062
COD,2000,1,2.2901186783344896,-0.00937889891212814,-0.121860578879709,0.009766531468813566,3.0515803898650393
COD,2001,1,-1.5397022948294996,,0.005380728021433009,0.012509742011550529,-0.6103221366525116
COD,2002,1,-3.2841403166203653,,0.036836579733025995,0.014170959401582861,0.1734090660588341
COD,2003,1,-0.18648616883809005,,0.08329100229466901,0.014770847523596364,0.024006371465918885
COD,2004,1,-0.08879581710580799,0.004559586741083151,-0.012709295231528028,0.014824332617367375,0.15215733900182893
COD,2005,1,0.173224327147744,0.00044191073430439876,0.002146692643434006,0.014324319216886705,0.16188432737724723
COD,2006,1,-0.08264121748423997,0.0005383839641257011,-0.01244084248758398,0.013525850023288433,0.20790012014916148
COD,2007,1,0.03892405679684899,-0.0018055832704941006,0.173718152592924,0.012683590375176967,0.15812238928818645
COD,2008,1,0.0035628391582069874,-0.00445532983847742,-0.0004411452674220051,0.011834963968706314,0.1823164823301371
COD,2009,1,-0.14501384570015888,-0.00152302778747496,-0.122140114498976,0.010889259637981485,-0.057616375541231224
COD,2010,1,0.04300000000000569,0.001954915741141691,0.142973663436258,0.009920141969831375,0.15643974319855136
COD,2011,1,0.0821651591394862,0.0007237774119209697,-0.015955374875691042,0.009102250962062186,0.19818624865201828
COD,2012,0,-0.0559468785121537,0.00210441195405112,-0.08712607649322496,0.008480331551360853,0.13415326133018945
COD,2013,0,-0.0891360496124656,0.00011627701033479869,0.05642852291156003,0.008063680629899483,0.1151123430531833
COD,2014,0,0.0043481579612055996,-0.001959308372244969,0.003863275418157952,0.007656600606361641,0.09881640565288108
COD,2015,0,-0.00498839902826131,0.0034539260930586697,-0.092488645260828,0.007241449649826537,0.05593757502624985
COD,2016,0,0.021416520781185912,-0.002295315400874999,0.05204535957995304,0.006767475613460805,-0.020647476609271243
COD,2017,0,,-0.0029564107303825604,-0.02097705718951004,0.006219093118766228,0.02381770338322653
COD,2018,0,,-0.00146554621034379,0.03419949764180502,0.005697531069869699,0.2400556352345362
COD,2019,0,,0.0008414649812061095,-0.07651158117945,0.005184866154253731,0.06903538256341357
COD,2020,0,,0.0004139495238931704,0.021456412374820988,0.004779090654405849,-0.03340796096394372
COD,2021,0,,,,,
COD,Unnamed: 66,0,,,,,
COG,1960,0,,,,,
COG,1961,1,,,-0.009937699716392023,0.013494892937599978,0.15139751466628093
COG,1962,1,,,0.11030041906142105,0.012732530536492703,0.09787656732910133
COG,1963,1,,,0.059833016690540974,0.01189055574497111,0.03430307751389727
COG,1964,1,,,0.016797027963883993,0.011161184349071318,0.0781514589221366
COG,1965,1,,,-0.02144378701428501,0.010434021992669296,0.06798473730653498
COG,1966,1,,,-0.061189241505865966,0.009810994084547664,0.11242303429929756
COG,1967,1,,,0.005901583808907984,0.009287041005857866,0.07607802619137383
COG,1968,1,,,-0.0009362126101800095,0.008878013266461648,0.05834111093443539
COG,1969,1,,,0.016896543067263015,0.00853929881532256,0.054896388643263405
COG,1970,1,,,0.02661338627780402,0.00818873849700874,0.03743081213683852
COG,1971,1,,-0.0026015967119802016,-0.021551037777151005,0.007905372104484831,0.1715420400702874
COG,1972,1,,-0.010705726836954102,-0.04272546425691903,0.0075890936118609975,0.2748635272163049
COG,1973,1,,0.006906025748130998,0.03313337812330003,0.007260162285980476,0.31973198742164755
COG,1974,1,,0.00020603007925330125,0.21606667262019497,0.006957292630280776,0.08006163384090659
COG,1975,0,,0.0025661782192707983,-0.17341105959430103,0.006717831920228123,0.3104698039638354
COG,1976,0,,0.0023434017569875995,0.044890768832157035,0.0065399239543726395,-0.016364274097392384
COG,1977,0,,0.0022138568270068035,0.05207839938754605,0.006384103958899878,0.014146757340970817
COG,1978,0,,-0.006335019931387097,-0.018635574645122055,0.006174693142149357,0.14838496461091122
COG,1979,1,,0.0007399556346825986,0.03690327489543499,0.005894312734326945,0.36411945074958973
COG,1980,1,,-0.010277309211114402,0.12604883462819105,0.0055445324234613125,0.4229800419397989
COG,1981,1,,-0.001788860632566898,-0.019956033099235992,0.005163574668977988,0.16866925038582403
COG,1982,0,,0.0015794949944806028,-0.027534392249751072,0.004660037427072217,0.0838360710492041
COG,1983,0,,,0.026778398116426017,0.0039810080350621835,-0.029327542011294616
COG,1984,0,,,0.036820975905483055,0.0031285241369274353,0.04592011472185642
COG,1985,0,,0.003220919068409399,-0.04839327131585003,0.0019945602901179083,-0.014911151921227606
COG,1986,0,,,-0.16954514969464407,0.0006152732537096917,-0.14420301063004715
COG,1987,0,-0.03714542622729928,,0.01900605198902605,-0.0008500018085144667,0.24252049019292743
COG,1988,0,0.005868537221086381,,-0.011121513538772998,-0.0023168678842290236,-0.037087237805970785
COG,1989,0,-0.028274108118644004,,0.07902047239504506,-0.003664797982546819,0.08002431777489205
COG,1990,1,0.0468604257169836,,0.0325315756057839,-0.005080394049201575,0.17122289244783384
COG,1991,1,-0.0456740343173484,,-0.10142771053969496,-0.0065339141257000355,-0.026401987409182093
COG,1992,1,-0.0225711841114343,,-0.009424916043930975,-0.007626978132311502,0.07646984099816923
COG,1993,1,0.0885913222284623,-0.002096821715958902,0.021442736479720004,-0.008223959010154602,-0.08485523066899314
COG,1994,1,0.37516010911207776,,0.15680650685275194,-0.008235998802036515,-0.34085236928588525
COG,1995,1,-0.33021667598822924,,0.061875489022301,-0.007568322512456649,0.19591122789120852
COG,1996,1,0.006131128974280184,,0.03753643276702112,-0.006294810109731208,0.2007055347794815
COG,1997,1,,,0.07138425940623583,-0.00451657352828605,-0.08579481849790227
COG,1998,1,,,0.006809903968313047,-0.0022493079052599008,-0.16068999110362037
COG,1999,0,,,-0.0398755870253239,0.0005009730437965931,0.2074542944435338
COG,2000,0,-0.05024662889865949,,0.08007076150401182,0.0038131921039961103,0.3713048463573003
COG,2001,0,0.00937981438839537,,-0.02877120367657593,0.007559043032826285,-0.133591291494623
COG,2002,0,0.04322769795994632,0.003927099846976197,0.040963986318605095,0.010929794161890438,0.08493798985905543
COG,2003,1,-0.050106047051718706,0.0034129441972406,-0.007040598863883085,0.013674634118777229,0.1547242454568134
COG,2004,1,0.030616110669811313,-8.624183407919539e-05,-0.002825727637149944,0.01579426575245746,0.3291504200983202
COG,2005,1,0.006647240349438397,-0.010159801767672803,-0.05524709081874801,0.017066969103846974,0.42739806928107416
COG,2006,1,0.03443353838434231,-0.00020779189069059997,0.024590457057383053,0.01750000000000007,0.21328431611666598
COG,2007,1,-0.0388319750238906,0.006233802769058199,-0.08978738736890313,0.017110635815671627,0.08753325744896978
COG,2008,0,0.0230410446962456,-0.0021919499846764987,0.04917527808548705,0.016075493995585832,0.32285464357028726
COG,2009,0,-0.005437471722793498,,-0.08923006422369495,0.014623883966749851,-0.16535284802590422
